shop_id,listing_id,program_id,name,website,myshopify_domain,categories,commission,cookie,payout_rate,approval_rate,offer_score,recommend_score,currency,apply_url,page
61525,14093,69494,www.olhenturkeycalls.com,https://www.olhenturkeycalls.com,www-olhenturkeycalls-com.myshopify.com,Sports & Entertainment,5%-10% per order,30,0%,62.5,0.87,0.87,USD,https://af.uppromote.com/www-olhenturkeycalls-com/register,287
70885,22090,81034,The Boho Pants,https://the-boho-pants.myshopify.com,the-boho-pants.myshopify.com,Fashion,10% per order,30,0%,54.84,0.8,0.88,USD,https://af.uppromote.com/the-boho-pants/register,287
71940,17224,82096,FAITHKIND ART,https://faithkindart.com,faithkind.myshopify.com,"Fashion, Others",10% per order,90,No data yet,22.22,0.8,0.88,EUR,https://af.uppromote.com/faithkindart/register,287
82905,20030,94947,Humble Business Group,https://humble-hire.myshopify.com,humble-hire.myshopify.com,"Automobiles & Motorcycles, Software & Digital products, Others",10% per order,30,No data yet,11.76,0.72,0.88,GBP,https://af.uppromote.com/humble-hire/register,287
83530,25003,95659,All Out Apparel,https://aoapparel.co.uk,all-out-apparel-5439.myshopify.com,"Fashion, Sports & Entertainment",10% per order,30,69.23%,16.67,0.75,0.87,GBP,https://af.uppromote.com/all-out-apparel-5439/register,287
87453,21390,99896,IMPYRIAL,https://lit-7787.myshopify.com,lit-7787.myshopify.com,"Home & Tools, Electronics, Others",15% per order,30,No data yet,47.06,0.77,0.88,USD,https://af.uppromote.com/ELITEpromoter/register,287
89982,21641,102721,Drop 17,https://drop17.com,2548df-2.myshopify.com,"Fashion, Beauty & Health",10% per order,30,No data yet,0,0.67,0.87,USD,https://af.uppromote.com/2548df-2/register,287
90159,21676,102916,House of Clinicals,https://house-of-clinicals.myshopify.com,house-of-clinicals.myshopify.com,Beauty & Health,20% per order,30,No data yet,16.67,0.7,0.88,AUD,https://af.uppromote.com/house-of-clinicals/register,287
96898,22997,110446,The Mini Branch,https://the-mini-branch-00ff.myshopify.com,the-mini-branch-00ff.myshopify.com,"Fashion, Mom & Kids, Toys & Hobbies",15% per order,30,No data yet,2.33,0.8,0.88,CAD,https://af.uppromote.com/the-mini-branch-00ff/register,287
102437,24210,116391,CUBOS,https://cubostoy.myshopify.com,cubostoy.myshopify.com,"Mom & Kids, Toys & Hobbies",10% per order,30,No data yet,21.43,0.8,0.88,CAD,https://af.uppromote.com/cubostoy/register,287
104316,24582,118484,Furntsy,https://belle-berbera.myshopify.com,belle-berbera.myshopify.com,"Home & Tools, Pet supplies",10% per order,30,No data yet,36.84,0.77,0.88,USD,https://af.uppromote.com/Furntsy/register,287
109437,25740,124296,Beauty Grounds,https://beautygroundscoffee.myshopify.com,beautygroundscoffee.myshopify.com,"Beauty & Health, Grocery & Food",30% per order,30,No data yet,4,0.67,0.88,USD,https://af.uppromote.com/beautygroundscoffee/register,287
135333,28710,153130,BeardKingz,https://officialbeardkingz.myshopify.com,officialbeardkingz.myshopify.com,Beauty & Health,11% per order,30,No data yet,7.69,0.67,0.87,USD,https://af.uppromote.com/officialbeardkingz/register,287
137948,29042,156138,Simpson Style,https://simpson-style.com/,1fe411-2.myshopify.com,Art,20% per order,30,No data yet,27.27,0.7,0.88,EUR,https://af.uppromote.com/1fe411-2/register,287
154358,33791,175517,MONASUN,https://e84625-1a.myshopify.com,e84625-1a.myshopify.com,Beauty & Health,25% per order,30,No data yet,8.33,0.67,0.87,USD,https://af.uppromote.com/e84625-1a/register,287
170401,32567,193832,Laven & Ivory,https://lavenandivory.co.uk/,f11123-f3.myshopify.com,"Home & Tools, Electronics, Phone & Telecommunication",12.50% per order,30,No data yet,100,0.75,0.87,GBP,https://af.uppromote.com/lavenandivory/register,287
200154,35275,229177,Simple Renew Skincare ,https://simple-renew-skincare-dev.myshopify.com,simple-renew-skincare-dev.myshopify.com,"Others, Beauty & Health",15% per order,30,No data yet,50,0.67,0.87,USD,https://af.uppromote.com/simple-renew-skincare-dev/register,287
16459,4162,17666,Shaker Soap,https://www.Shakersoap.com,shakersoap.myshopify.com,"Sports & Entertainment, Others",10% per order,30,50%,43.48,0.87,0.87,USD,https://af.uppromote.com/shakersoap/register,288
23252,2382,24825,Seductiv Co®,https://www.seductiv.co,seductivbrand.myshopify.com,"Fashion, Jewelry & Accessories",25% per order,30,58.33%,33.22,0.87,0.87,EUR,https://af.uppromote.com/seductiv/register,288
26298,3116,28429,Allure Jewels,https://allurejewels.com.au/,allurejewels-au.myshopify.com,"Fashion, Jewelry & Accessories",15% per order,30,No data yet,46.55,0.87,0.87,AUD,https://af.uppromote.com/allurejewels-au/register,288
27282,3365,29606,Amber Gray Boutique,https://ambergrayboutique.com/,amber-gray-boutique.myshopify.com,Fashion,15% per order,30,100%,54.55,0.82,0.87,USD,https://af.uppromote.com/amber-gray-boutique/register,288
39982,7057,44070,Custom Elite Apparel,https://www.customeliteapparel.com,custom-elite-apparel.myshopify.com,"Fashion, Jewelry & Accessories, Home & Tools",10% per order,30,No data yet,53.85,0.87,0.87,USD,https://af.uppromote.com/custom-elite-apparel/register,288
40610,7268,44834,Takstar Official,https://takstarmall.com,takstar-official.myshopify.com,"Sports & Entertainment, Electronics",5% per order,30,No data yet,35.59,0.87,0.87,USD,https://af.uppromote.com/takstarmall/register,288
43183,8174,47807,LAOPAW,https://laopaw.com,aries-auto.myshopify.com,Pet supplies,15% per order,30,100%,1.18,0.82,0.87,CAD,https://af.uppromote.com/laopaw/register,288
43294,8177,47933,The Meow Pet Shop,https://www.themeowpetshop.com/,the-meow-pet-shop.myshopify.com,Pet supplies,7.50% per order,30,0%,62.79,0.87,0.87,EUR,https://af.uppromote.com/themeowpetshop/register,288
44053,8418,48891,Fangyan,https://fangyanstores.com/,fangyan.myshopify.com,"Fashion, Jewelry & Accessories",15% per order,30,58.33%,44.25,0.87,0.87,USD,https://af.uppromote.com/fangyan/register,288
45457,13050,66107,MyNogili,https://mynogili.com,mynogili.myshopify.com,"Home & Tools, Mom & Kids, Gaming",20% per order,30,No data yet,39.29,0.87,0.87,USD,https://af.uppromote.com/nogili/register,288
46037,16820,51208,How to Operate Your Home,https://htoyh.myshopify.com,htoyh.myshopify.com,"Garden & Outdoors, Others",10% per order,30,No data yet,4,0.87,0.87,USD,https://af.uppromote.com/htoyh/register,288
46613,9172,51867,KG Food Company,https://ketogeek.com/,ketogeek.myshopify.com,Grocery & Food,10% per order,90,2.86%,58.54,0.87,0.87,USD,https://af.uppromote.com/kgfoodco/register,288
46872,9251,52170,Colette & Lulu,https://coletteandlulu.com,colette-and-lulu.myshopify.com,"Books, Mom & Kids",10% per order,30,No data yet,79.31,0.87,0.87,EUR,https://af.uppromote.com/colette-and-lulu/register,288
52346,11408,58517,3DHUB CANADA,https://3dhub.ca,3dhubca.myshopify.com,Electronics,10% per order,30,61.03%,40.63,0.85,0.87,CAD,https://af.uppromote.com/3DHUBCA/register,288
65098,15308,73974,Sizer Skateboards,https://sizersk8-com.myshopify.com,sizersk8-com.myshopify.com,"Fashion, Sports & Entertainment, Toys & Hobbies",$1.00 per item,30,No data yet,3.85,0.87,0.87,USD,https://af.uppromote.com/sizersk8-com/register,288
146693,29919,166533,Tuff Tuff Rugs,https://0bc269-2.myshopify.com,0bc269-2.myshopify.com,"Fashion, Art",10% per order,30,No data yet,11.11,0.67,0.87,CAD,https://af.uppromote.com/0bc269-2/register,288
150078,30247,170551,Henry & Co,https://www.henryco.com.au/,1cafbc-4.myshopify.com,"Fashion, Others",10% per order,30,100%,6.9,0.77,0.87,AUD,https://af.uppromote.com/1cafbc-4/register,288
156203,30937,177712,Body of Angels,https://e68e19-0d.myshopify.com,e68e19-0d.myshopify.com,Beauty & Health,15% per order,30,No data yet,0,0.67,0.87,USD,https://af.uppromote.com/e68e19-0d/register,288
169624,32468,192990,Snipping Turtle,https://snippingturtle.com,000d7d.myshopify.com,Art,10% per order,30,No data yet,14.29,0.67,0.87,USD,https://af.uppromote.com/snippingturtle/register,288
169914,32641,193385,Olivia Sky Beauty,https://2059f5.myshopify.com,2059f5.myshopify.com,Beauty & Health,40% per order,30,No data yet,6.67,0.67,0.87,USD,https://af.uppromote.com/2059f5/register,288
48868,9836,54506,ISLA.PH,https://www.isla.ph,isla-ph-lifestyle.myshopify.com,"Fashion, Jewelry & Accessories, Mom & Kids",10% per order,30,No data yet,50,0.87,0.87,PHP,https://af.uppromote.com/isla-ph/register,289
50958,35147,56926,Mallorca Food Club,https://sa-pina.myshopify.com,sa-pina.myshopify.com,Grocery & Food,5% per order,30,No data yet,53.85,0.82,0.86,EUR,https://af.uppromote.com/sa-pina/register,289
51037,10535,57018,Hapi Bottles,https://hapibottles.com/,hapibottles.myshopify.com,"Sports & Entertainment, Garden & Outdoors, Others",10% per order,30,51.43%,85.06,0.87,0.87,GBP,https://af.uppromote.com/hapibottles/register,289
52087,10858,58217,Imperial Legacy Clothing ,https://www.imperiallegacyclothing.com/,imperial-legacy-clothing.myshopify.com,"Fashion, Jewelry & Accessories",10% per order,30,No data yet,14.29,0.87,0.87,USD,https://af.uppromote.com/imperial-legacy-clothing/register,289
55942,12840,62755,Entrepreneur Life,https://shopmyelife.clom,entrepreneur-life-apparel.myshopify.com,"Fashion, Jewelry & Accessories, Mom & Kids",20% per order,30,No data yet,45.95,0.87,0.87,USD,https://af.uppromote.com/entrepreneur-life-apparel/register,289
57279,12545,64347,Halola,https://shophalola.com/,shophalola.myshopify.com,Home & Tools,15% per order,30,100%,6.9,0.77,0.87,USD,https://af.uppromote.com/shophalola/register,289
58390,15419,65728,Johnny Hampton,https://johnnyhampton.com,johnny-hampton.myshopify.com,Fashion,20% per order,10,25%,63.08,0.87,0.87,USD,https://af.uppromote.com/Johnny-Hampton/register,289
59499,13328,67045,古叔の著,https://m.madenwear.com/,madenwear.myshopify.com,Fashion,6% per order,30,No data yet,82.35,0.87,0.87,TWD,https://af.uppromote.com/madenwear/register,289
63522,14743,71963,U Can't Impede (UUCCII),https://uucci-clothing-co.myshopify.com,uucci-clothing-co.myshopify.com,"Fashion, Jewelry & Accessories, Home & Tools",5% per order,30,No data yet,81.48,0.87,0.87,USD,https://af.uppromote.com/uucci-clothing-co/register,289
66109,15588,75162,GRIDAL Store,https://gridal.store,burak-348.myshopify.com,"Fashion, Home & Tools, Garden & Outdoors",30% per order,30,No data yet,54.17,0.87,0.87,USD,https://af.uppromote.com/gridalstore/register,289
67905,16093,77270,Luxury home  boutique,https://curella-marmi-boutique.myshopify.com,curella-marmi-boutique.myshopify.com,"Fashion, Home & Tools, Garden & Outdoors",10% per order,30,No data yet,78.13,0.87,0.87,EUR,https://af.uppromote.com/curella-marmi-boutique/register,289
72263,17317,82534,Tactical Compound,https://tactical-compound-7000.myshopify.com,tactical-compound-7000.myshopify.com,"Fashion, Sports & Entertainment, Others",10% per order,30,No data yet,34.38,0.85,0.87,USD,https://af.uppromote.com/tactical-compound-7000/register,289
79916,19317,91587,Pupadour,https://pupadour.com,pupadour1.myshopify.com,Pet supplies,20% per order,30,0%,52.17,0.87,0.87,USD,https://af.uppromote.com/pupadour1/register,289
91187,21870,104077,Retro Coaster,https://retro-coaster.myshopify.com,retro-coaster.myshopify.com,"Home & Tools, Grocery & Food, Electronics",10% per order,30,No data yet,10,0.75,0.87,USD,https://af.uppromote.com/retro-coaster/register,289
96978,23009,110526,A Beautiful Fix,https://a-beautiful-fix.myshopify.com,a-beautiful-fix.myshopify.com,"Fashion, Home & Tools, Others",10% per order,30,0%,31.58,0.77,0.86,USD,https://af.uppromote.com/a-beautiful-fix/register,289
115501,26907,130881,EKICKS,https://ekicks-1194.myshopify.com,ekicks-1194.myshopify.com,Fashion,3% per order,30,0%,48.15,0.82,0.86,EUR,https://af.uppromote.com/ekicks-1194/register,289
158185,31184,179921,Gokart Tire clocks,https://a2c71b.myshopify.com,a2c71b.myshopify.com,Toys & Hobbies,30% per order,30,No data yet,92.31,0.82,0.86,EUR,https://af.uppromote.com/a2c71b/register,289
202065,35129,231619,Brovski,https://759cca.myshopify.com,759cca.myshopify.com,"Fashion, Others",10% per order,30,No data yet,62.5,0.8,0.86,GBP,https://af.uppromote.com/759cca/register,289
243544,37301,284489,Nevor,,zk5wn1-6g.myshopify.com,Uncategorized,10% per order,30,No data yet,0,0.8,0.86,USD,https://af.uppromote.com/zk5wn1-6g/register,289
249652,37785,291880,LuxeLoom,,zheusb-gw.myshopify.com,Apparel & Accessories,₹12.00 per order,30,No data yet,0,0.82,0.86,INR,https://af.uppromote.com/zheusb-gw/register,289
103300,26791,117346,Calmcrest,https://microfuture.myshopify.com,microfuture.myshopify.com,"Sports & Entertainment, Others",10% per order,31,No data yet,32,0.77,0.86,USD,https://af.uppromote.com/Calmcrest/register,290
110662,27104,125735,The Banannie Diaries,https://bf4c0e.myshopify.com,bf4c0e.myshopify.com,"Fashion, Jewelry & Accessories",10% per order,30,No data yet,35.48,0.77,0.86,USD,https://af.uppromote.com/bf4c0e/register,290
134259,28585,151889,Bolo Bike,https://bolobike.com,82f771.myshopify.com,"Fashion, Toys & Hobbies",8% per order,30,No data yet,21.43,0.77,0.86,USD,https://af.uppromote.com/bolo/register,290
151121,30854,171708,Purrple,https://purrple.co,435356-3.myshopify.com,Pet supplies,10% per order,30,0%,44,0.77,0.86,CAD,https://af.uppromote.com/Purrple/register,290
155387,31310,176714,Dchicom,https://a41b55.myshopify.com,a41b55.myshopify.com,Grocery & Food,5% per order,30,0%,34.78,0.77,0.86,GBP,https://af.uppromote.com/a41b55/register,290
156157,30930,177656,Connex card,https://connex-card.store,connex-card.myshopify.com,"Electronics, Others",25% per order,30,No data yet,27.78,0.77,0.86,CAD,https://af.uppromote.com/connex-card/register,290
158156,31178,179879,Ergo Proper,https://b3204b-e0.myshopify.com,b3204b-e0.myshopify.com,Computers & Office,10% per order,30,No data yet,31.25,0.77,0.86,USD,https://af.uppromote.com/ergoproper/register,290
158614,31221,180429,Forward the Fun,https://eb0b70-e9.myshopify.com,eb0b70-e9.myshopify.com,"Mom & Kids, Fashion, Sports & Entertainment",15% per order,30,No data yet,35.71,0.77,0.86,USD,https://af.uppromote.com/eb0b70-e9/register,290
165408,32095,188102,SICUBE,https://sicubeshop.com,sicube.myshopify.com,Electronics,12% per order,30,No data yet,38.89,0.77,0.86,USD,https://af.uppromote.com/sicube/register,290
168600,32422,191769,GigglesandGoodsStore,https://gigglesandgoodsstore.myshopify.com,gigglesandgoodsstore.myshopify.com,"Jewelry & Accessories, Fashion",3% per order,30,No data yet,57.14,0.77,0.86,USD,https://af.uppromote.com/gigglesandgoodsstore/register,290
171517,32705,195163,G E H A,https://g-e-h-a.myshopify.com,g-e-h-a.myshopify.com,Electronics,20% per order,30,No data yet,23.81,0.77,0.86,CAD,https://af.uppromote.com/geha/register,290
176046,33235,200493,Hipporose,,hiporosee.myshopify.com,"Art, Fashion, Retail & Consumer goods",10% per order,30,No data yet,33.33,0.7,0.86,USD,https://af.uppromote.com/hiporosee/register,290
176691,33317,201301,scirovepet,https://scirovepet.com,a30e38-e5.myshopify.com,Pet supplies,10% per order,60,No data yet,30.77,0.77,0.86,USD,https://af.uppromote.com/scirovepet/register,290
185432,33916,211072,Organna,https://2dadbf-6.myshopify.com,2dadbf-6.myshopify.com,Others,$20.00 per item,30,No data yet,5.56,0.77,0.86,USD,https://af.uppromote.com/2dadbf-6/register,290
189594,33989,215438,Vintage & Iconic African American Everything,https://pridefulroots.com/,zgystg-dm.myshopify.com,"Fashion, Home & Tools",20% per order,30,No data yet,33.33,0.75,0.86,USD,https://af.uppromote.com/PridefulRoots/register,290
190938,34074,217120,MermaidFishing,https://mermaidfishing.com,kindofhandyllc.myshopify.com,Others,10% per order,30,No data yet,33.33,0.77,0.86,USD,https://af.uppromote.com/kindofhandyllc/register,290
191601,34283,217949,Legacy Linkage,https://www.legacylinkage.com,c7d6e4-6.myshopify.com,"Pet supplies, Others, Mom & Kids",20% per order,30,No data yet,30,0.77,0.86,USD,https://af.uppromote.com/c7d6e4-6/register,290
198280,34753,226668,flooring.zone,https://akzjt5-xe.myshopify.com,akzjt5-xe.myshopify.com,Home & Tools,10% per order,30,No data yet,30.77,0.77,0.86,EUR,https://af.uppromote.com/akzjt5-xe/register,290
200330,35091,229406,Corporate Menace Coffee Co.,https://11a260-fd.myshopify.com,11a260-fd.myshopify.com,"Others, Grocery & Food",$1.00 per item,30,No data yet,42.86,0.77,0.86,USD,https://af.uppromote.com/11a260-fd/register,290
202648,35408,232360,LABBOHO,https://labboho.com,labboho.myshopify.com,Home & Tools,20% per order,30,No data yet,50,0.77,0.86,EUR,https://af.uppromote.com/labboho/register,290
11590,23569,12503,Stunned Mind,https://stunnedmind-gaming.myshopify.com,stunnedmind-gaming.myshopify.com,"Home & Tools, Mom & Kids, Toys & Hobbies",10% per order,30,No data yet,13.04,0.77,0.86,USD,https://af.uppromote.com/stunnedmind-gaming/register,291
24970,2809,26750,Gender Revealer Australia,https://www.genderrevealer.com.au,gender-revealer.myshopify.com,"Mom & Kids, Others",15% per order,14,100%,7.27,0.8,0.86,AUD,https://af.uppromote.com/gender-revealer/register,291
28563,3730,31038,CBD Palace,https://cbdpalace.co.uk/,cbdpalacehq.myshopify.com,Beauty & Health,20% per order,30,No data yet,0,0.72,0.86,GBP,https://af.uppromote.com/cbdpalace/register,291
33291,5077,36304,Roxychic,https://www.roxychic.com,roxychics.myshopify.com,"Fashion, Jewelry & Accessories, Beauty & Health",10% per order,30,No data yet,4,0.72,0.86,USD,https://af.uppromote.com/roxychic/register,291
49205,9965,54906,Nude Skin RX,https://www.nudeskinrx.com,nude-skin-rx.myshopify.com,Beauty & Health,10% per order,30,No data yet,4.17,0.72,0.86,AUD,https://af.uppromote.com/nude-skin-rx/register,291
50646,10418,56574,OpariAromas,https://www.opariaromas.com,opariaromas.myshopify.com,Beauty & Health,10% per order,30,No data yet,21.74,0.72,0.86,USD,https://af.uppromote.com/opariaromas/register,291
51665,10720,57759,Bodied by Shalee,https://bodiedbyshalee.com,bodied-by-shalee.myshopify.com,"Fashion, Beauty & Health",10% per order,30,No data yet,3.85,0.72,0.86,USD,https://af.uppromote.com/bodied-by-shalee/register,291
54855,11718,61407,Fit With Curves,https://www.fitwithcurvesactive.com,fit-with-curves.myshopify.com,"Fashion, Beauty & Health, Sports & Entertainment",15% per order,30,No data yet,3.7,0.72,0.86,USD,https://af.uppromote.com/fit-with-curves/register,291
54896,11974,61451,Geex Depot,https://www.geexdepot.com,geexdepot.myshopify.com,"Fashion, Home & Tools, Pet supplies",10% per order,30,No data yet,16.67,0.87,0.87,USD,https://af.uppromote.com/geexdepot/register,291
55023,11775,61612,Pie Oh My,https://ThePizzaGift.com,pie-oh-my.myshopify.com,"Home & Tools, Grocery & Food, Mom & Kids",25% per order,30,100%,23.4,0.8,0.86,USD,https://af.uppromote.com/pie-oh-my/register,291
57561,12641,64675,re:p,https://repbeauty.com/,re-p-official.myshopify.com,Beauty & Health,10% per order,30,No data yet,15.15,0.72,0.86,USD,https://af.uppromote.com/re-p-official/register,291
59218,13221,66719,Plénitude Skincare,https://www.shopmyplenitude.com,plenitude-skincare.myshopify.com,Beauty & Health,10%-25% per order,180,No data yet,5.88,0.72,0.86,USD,https://af.uppromote.com/PLENITUDE/register,291
59340,13271,66866,Get Grounded Shop™,https://getgroundedshop.com,get-grounded-goods.myshopify.com,Beauty & Health,5% per order,30,No data yet,4,0.72,0.86,USD,https://af.uppromote.com/getgroundedshop/register,291
121922,27484,138199,Beer Mountain,https://genuine-built.myshopify.com,genuine-built.myshopify.com,"Sports & Entertainment, Others",15% per order,30,No data yet,43.75,0.77,0.86,USD,https://af.uppromote.com/beermountain/register,291
137157,28933,155211,Wrightwood Pickleball Co.,https://db72da.myshopify.com,db72da.myshopify.com,Sports & Entertainment,30% per order,30,No data yet,7.14,0.77,0.86,USD,https://af.uppromote.com/db72da/register,291
140356,29286,159035,Laura Lumiere,https://lauralumiere.com,597494-4.myshopify.com,"Jewelry & Accessories, Fashion",15%-25% per order,40,No data yet,27.27,0.77,0.86,PLN,https://af.uppromote.com/lauralumiere/register,291
144339,29700,163677,Nanuki,https://ab6198-bf.myshopify.com,ab6198-bf.myshopify.com,Grocery & Food,10% per order,30,No data yet,7.14,0.82,0.86,ZAR,https://af.uppromote.com/ab6198-bf/register,291
145952,29834,165588,NorthernNoggin,https://northernnoggin.myshopify.com,northernnoggin.myshopify.com,"Fashion, Sports & Entertainment",10% per order,30,No data yet,22.22,0.77,0.86,USD,https://af.uppromote.com/northernnoggin/register,291
